HITId,WorkerId,batch,kind,itemnum,value,English,country,answer,sentence
adjH41,adjS188,1,Input.id,2,large-twenty-soldiers-sent-human-1,TRUE,TRUE,2,A large twenty soldiers greeted us at the door.
adjH119,adjS57,1,Input.id,2,uninviting-five-feet-sent-distance-1,TRUE,TRUE,8,Somone walked an uninviting five feet.
adjH189,adjS186,1,Input.id,2,friendly-five-doctors-sent-human-2,TRUE,TRUE,4,We congratulated a friendly five doctors.
adjH136,adjS156,1,Input.id,2,ugly-three-shows-sent-art-2,TRUE,TRUE,1,Please enjoy an ugly three shows.
adjH78,adjS178,1,Input.id,2,meager-three-paintings-sent-art-2,TRUE,TRUE,6,Please enjoy a meager three paintings.
adjH65,adjS104,1,Input.id,2,whopping-twenty-meters-sent-distance-2,TRUE,TRUE,9,Someone traveled a whopping twenty meters.
adjH146,adjS162,1,Input.id,2,charming-three-hours-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a charming three hours in Nairobi.
adjH27,adjS101,1,Input.id,2,remarkable-three-shows-sent-art-0,TRUE,TRUE,7,The newspaper reviewed a remarkable three shows.
adjH96,adjS69,1,Input.id,2,mediocre-three-belts-sent-objects-1,FALSE,FALSE,2,They discovered a mediocre three belts.
adjH53,adjS67,1,Input.id,2,disgusting-five-chairs-sent-objects-2,TRUE,TRUE,6,Someone saw a disgusting five chairs.
adjH161,adjS159,1,Input.id,2,uninviting-three-blocks-sent-distance-1,TRUE,TRUE,6,Somone walked an uninviting three blocks.
adjH127,adjS64,1,Input.id,2,mediocre-three-acts-sent-unitlike-2,TRUE,TRUE,5,It lasted a mediocre three acts.
adjH82,adjS199,1,Input.id,2,staggering-five-feet-sent-distance-1,TRUE,TRUE,8,Somone walked a staggering five feet.
adjH143,adjS91,1,Input.id,2,charming-three-weeks-sent-temporal-0,TRUE,TRUE,10,The family spent a charming three weeks in London.
adjH64,adjS33,1,Input.id,2,lovely-twenty-cans-sent-objects-1,TRUE,TRUE,7,They discovered a lovely twenty cans.
adjH162,adjS136,1,Input.id,2,haunting-five-months-sent-temporal-2,TRUE,TRUE,9,The tourish stayed a haunting five months in Papua New Guinea.
adjH75,adjS49,1,Input.id,2,staggering-twenty-meters-sent-distance-2,TRUE,TRUE,8,Someone traveled a staggering twenty meters.
adjH103,adjS13,1,Input.id,2,lovely-three-feet-sent-distance-2,TRUE,TRUE,3,Someone traveled a lovely three feet.
adjH179,adjS165,1,Input.id,2,ugly-three-feet-sent-distance-2,TRUE,TRUE,10,Someone traveled an ugly three feet.
adjH112,adjS86,1,Input.id,2,uninviting-three-pages-sent-unitlike-0,TRUE,TRUE,9,Luis took in an uninviting three pages.
adjH84,adjS155,1,Input.id,2,green-five-belts-sent-objects-2,TRUE,TRUE,2,Someone saw a green five belts.
adjH24,adjS131,1,Input.id,2,green-three-belts-sent-objects-2,TRUE,TRUE,2,Someone saw a green three belts.
adjH122,adjS113,1,Input.id,2,unsatisfying-three-books-sent-art-1,TRUE,TRUE,3,I experienced an unsatisfying three books.
adjH155,adjS8,1,Input.id,2,devastating-five-feet-sent-distance-0,TRUE,TRUE,7,He drove a devastating five feet.
adjH21,adjS195,1,Input.id,2,devastating-five-operas-sent-art-1,TRUE,TRUE,9,I experienced a devastating five operas.
adjH102,adjS110,1,Input.id,2,uninviting-three-movies-sent-art-0,TRUE,TRUE,2,The newspaper reviewed an uninviting three movies.
adjH80,adjS137,1,Input.id,2,round-three-pianists-sent-human-2,TRUE,TRUE,1,We congratulated a round three pianists.
adjH105,adjS117,1,Input.id,2,disgusting-three-weeks-sent-temporal-1,TRUE,TRUE,9,The diplomat worked a disgusting three weeks in Nairobi.
adjH129,adjS92,1,Input.id,2,disgusting-five-steps-sent-distance-0,TRUE,TRUE,7,He drove a disgusting five steps.
adjH86,adjS134,1,Input.id,2,lovely-five-meters-sent-distance-2,TRUE,TRUE,9,Someone traveled a lovely five meters.
adjH168,adjS90,1,Input.id,2,astonishing-twenty-desks-sent-objects-1,TRUE,TRUE,9,They discovered an astonishing twenty desks.
adjH90,adjS190,1,Input.id,2,whopping-three-hours-sent-temporal-0,TRUE,TRUE,10,The family spent a whopping three hours in London.
adjH31,adjS4,1,Input.id,2,unsatisfying-three-acts-sent-unitlike-1,TRUE,TRUE,9,They consumed an unsatisfying three acts.
adjH106,adjS36,1,Input.id,2,record-setting-three-pencils-sent-objects-1,TRUE,TRUE,4,They discovered a record-setting three pencils.
adjH177,adjS138,1,Input.id,2,charming-twenty-marbles-sent-objects-1,TRUE,TRUE,4,They discovered a charming twenty marbles.
adjH83,adjS148,1,Input.id,2,remarkable-twenty-pages-sent-unitlike-2,TRUE,TRUE,8,It lasted a remarkable twenty pages.
adjH188,adjS177,1,Input.id,2,enchanting-twenty-books-sent-art-2,TRUE,TRUE,9,Please enjoy an enchanting twenty books.
adjH32,adjS75,1,Input.id,2,substantial-three-Americans-sent-human-1,TRUE,TRUE,4,A substantial three Americans greeted us at the door.
adjH6,adjS116,1,Input.id,2,bold-twenty-soldiers-sent-human-1,TRUE,TRUE,6,A bold twenty soldiers greeted us at the door.
adjH97,adjS65,1,Input.id,2,incredible-three-years-sent-temporal-1,TRUE,TRUE,10,The diplomat worked an incredible three years in Nairobi.
adjH49,adjS97,1,Input.id,2,uninviting-five-awards-sent-unitlike-2,TRUE,TRUE,2,It lasted an uninviting five awards.
adjH163,adjS40,1,Input.id,2,meager-five-marbles-sent-objects-2,TRUE,TRUE,9,Someone saw a meager five marbles.
adjH52,adjS12,1,Input.id,2,extra-three-paintings-sent-art-0,TRUE,TRUE,6,The newspaper reviewed an extra three paintings.
adjH109,adjS157,1,Input.id,2,hefty-five-feet-sent-distance-0,TRUE,TRUE,8,He drove a hefty five feet.
adjH56,adjS171,1,Input.id,2,charming-three-paintings-sent-art-2,TRUE,TRUE,6,Please enjoy a charming three paintings.
adjH10,adjS127,1,Input.id,2,big-five-Americans-sent-human-0,TRUE,TRUE,2,We served dinner to a big five Americans.
adjH30,adjS147,1,Input.id,2,extra-twenty-yards-sent-distance-1,TRUE,TRUE,10,Somone walked an extra twenty yards.
adjH12,adjS42,1,Input.id,2,haunting-three-meters-sent-distance-2,TRUE,TRUE,1,Someone traveled a haunting three meters.
adjH170,adjS10,1,Input.id,2,soothing-five-blocks-sent-distance-2,TRUE,NA,7,Someone traveled a soothing five blocks.
adjH185,adjS130,1,Input.id,2,soothing-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,5,They consumed a soothing twenty paragraphs.
adjH35,adjS142,1,Input.id,2,lucky-twenty-pianists-sent-human-1,TRUE,TRUE,3,A lucky twenty pianists greeted us at the door.
adjH95,adjS84,1,Input.id,2,pathetic-five-marbles-sent-objects-0,FALSE,FALSE,10,She bought a pathetic five marbles.
adjH133,adjS153,1,Input.id,2,lovely-twenty-meals-sent-unitlike-0,TRUE,TRUE,7,Luis took in a lovely twenty meals.
adjH23,adjS146,1,Input.id,2,lovely-five-pages-sent-unitlike-1,TRUE,TRUE,8,They consumed a lovely five pages.
adjH197,adjS15,1,Input.id,2,extra-three-awards-sent-unitlike-2,TRUE,TRUE,6,It lasted an extra three awards.
adjH55,adjS133,1,Input.id,2,lucky-five-teammates-sent-human-0,TRUE,TRUE,2,We served dinner to a lucky five teammates.
adjH152,adjS44,1,Input.id,2,pathetic-twenty-pages-sent-unitlike-1,TRUE,TRUE,9,They consumed a pathetic twenty pages.
adjH193,adjS14,1,Input.id,2,meager-five-acts-sent-unitlike-2,TRUE,TRUE,1,It lasted a meager five acts.
adjH44,adjS120,1,Input.id,2,pathetic-twenty-books-sent-art-1,TRUE,TRUE,7,I experienced a pathetic twenty books.
adjH57,adjS194,1,Input.id,2,round-twenty-bananas-sent-objects-1,TRUE,TRUE,3,They discovered a round twenty bananas.
adjH124,adjS108,1,Input.id,2,astonishing-twenty-movies-sent-art-0,TRUE,TRUE,8,The newspaper reviewed an astonishing twenty movies.
adjH74,adjS54,1,Input.id,2,substantial-five-meters-sent-distance-1,TRUE,TRUE,9,Somone walked a substantial five meters.
adjH156,adjS124,1,Input.id,2,substantial-five-books-sent-art-2,TRUE,TRUE,6,Please enjoy a substantial five books.
adjH182,adjS166,1,Input.id,2,disappointing-five-blocks-sent-distance-1,TRUE,TRUE,7,Somone walked a disappointing five blocks.
adjH43,adjS164,1,Input.id,2,disappointing-twenty-shows-sent-art-0,FALSE,TRUE,5,The newspaper reviewed a disappointing twenty shows.
adjH139,adjS167,1,Input.id,2,remarkable-twenty-pianists-sent-human-1,TRUE,TRUE,9,A remarkable twenty pianists greeted us at the door.
adjH17,adjS56,1,Input.id,2,extra-twenty-meters-sent-distance-2,TRUE,TRUE,9,Someone traveled an extra twenty meters.
adjH169,adjS173,1,Input.id,2,soothing-five-pianists-sent-human-0,TRUE,TRUE,10,We served dinner to a soothing five pianists.
adjH191,adjS16,1,Input.id,2,meager-twenty-marbles-sent-objects-0,TRUE,TRUE,9,She bought a meager twenty marbles.
adjH16,adjS158,1,Input.id,2,pathetic-five-pages-sent-unitlike-2,TRUE,TRUE,5,It lasted a pathetic five pages.
adjH77,adjS1,1,Input.id,2,charming-five-weeks-sent-temporal-2,TRUE,TRUE,7,The tourish stayed a charming five weeks in Papua New Guinea.
adjH4,adjS19,1,Input.id,2,haunting-twenty-teammates-sent-human-0,TRUE,TRUE,2,We served dinner to a haunting twenty teammates.
adjH178,adjS71,1,Input.id,2,disappointing-five-paragraphs-sent-unitlike-0,TRUE,TRUE,10,Luis took in a disappointing five paragraphs.
adjH92,adjS191,1,Input.id,2,mere-three-steps-sent-distance-0,TRUE,TRUE,8,He drove a mere three steps.
adjH158,adjS52,1,Input.id,2,incredible-three-doctors-sent-human-2,TRUE,TRUE,2,We congratulated an incredible three doctors.
adjH134,adjS89,1,Input.id,2,bold-twenty-pianists-sent-human-2,TRUE,TRUE,2,We congratulated a bold twenty pianists.
adjH118,adjS24,1,Input.id,2,incredible-twenty-soldiers-sent-human-2,TRUE,TRUE,7,We congratulated an incredible twenty soldiers.
adjH47,adjS31,1,Input.id,2,astonishing-twenty-marbles-sent-objects-0,TRUE,TRUE,10,She bought an astonishing twenty marbles.
adjH73,adjS180,1,Input.id,2,ugly-five-paragraphs-sent-unitlike-1,TRUE,TRUE,5,They consumed an ugly five paragraphs.
adjH25,adjS197,1,Input.id,2,incredible-twenty-weeks-sent-temporal-2,TRUE,TRUE,5,The tourish stayed an incredible twenty weeks in Papua New Guinea.
adjH184,adjS128,1,Input.id,2,beautiful-twenty-actors-sent-human-0,TRUE,TRUE,7,We served dinner to a beautiful twenty actors.
adjH28,adjS26,1,Input.id,2,astonishing-three-meals-sent-unitlike-2,TRUE,TRUE,8,It lasted an astonishing three meals.
adjH70,adjS114,1,Input.id,2,astonishing-twenty-pencils-sent-objects-2,TRUE,TRUE,10,Someone saw an astonishing twenty pencils.
adjH180,adjS27,1,Input.id,2,unsatisfying-twenty-pages-sent-unitlike-2,TRUE,TRUE,9,It lasted an unsatisfying twenty pages.
adjH98,adjS17,1,Input.id,2,disgusting-five-bananas-sent-objects-1,TRUE,TRUE,2,They discovered a disgusting five bananas.
adjH121,adjS94,1,Input.id,2,incredible-twenty-operas-sent-art-1,FALSE,TRUE,8,I experienced an incredible twenty operas.
adjH149,adjS61,1,Input.id,20,unsatisfying-twenty-teammates-sent-human-1,FALSE,FALSE,10,An unsatisfying twenty teammates greeted us at the door.
adjH174,adjS9,1,Input.id,20,soothing-three-feet-sent-distance-1,TRUE,TRUE,5,Somone walked a soothing three feet.
adjH167,adjS175,1,Input.id,20,enchanting-twenty-awards-sent-unitlike-0,TRUE,TRUE,10,Luis took in an enchanting twenty awards.
adjH62,adjS80,1,Input.id,20,beautiful-twenty-operas-sent-art-0,TRUE,TRUE,6,The newspaper reviewed a beautiful twenty operas.
adjH99,adjS83,1,Input.id,20,enchanting-five-blocks-sent-distance-0,TRUE,TRUE,9,He drove an enchanting five blocks.
adjH150,adjS168,1,Input.id,20,unsatisfying-twenty-shows-sent-art-1,TRUE,TRUE,10,I experienced an unsatisfying twenty shows.
adjH42,adjS51,1,Input.id,20,soothing-twenty-hours-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a soothing twenty hours in Nairobi.
adjH144,adjS123,1,Input.id,20,hopeful-three-bankers-sent-human-0,TRUE,TRUE,9,We served dinner to a hopeful three bankers.
adjH81,adjS143,1,Input.id,20,ugly-twenty-days-sent-temporal-0,TRUE,TRUE,5,The family spent an ugly twenty days in London.
adjH126,adjS98,1,Input.id,20,whopping-three-belts-sent-objects-1,TRUE,TRUE,9,They discovered a whopping three belts.
adjH29,adjS25,1,Input.id,20,mere-twenty-pages-sent-unitlike-1,TRUE,TRUE,8,They consumed a mere twenty pages.
adjH34,adjS172,1,Input.id,20,pathetic-twenty-chairs-sent-objects-2,TRUE,TRUE,5,Someone saw a pathetic twenty chairs.
adjH26,adjS73,1,Input.id,20,remarkable-five-teammates-sent-human-0,TRUE,TRUE,8,We served dinner to a remarkable five teammates.
adjH50,adjS32,1,Input.id,20,incredible-twenty-days-sent-temporal-2,TRUE,TRUE,10,The tourish stayed an incredible twenty days in Papua New Guinea.
adjH41,adjS188,1,Input.id,20,beautiful-twenty-hours-sent-temporal-2,TRUE,TRUE,8,The tourish stayed a beautiful twenty hours in Papua New Guinea.
adjH119,adjS57,1,Input.id,20,remarkable-twenty-forks-sent-objects-0,TRUE,TRUE,10,She bought a remarkable twenty forks.
adjH78,adjS178,1,Input.id,20,measly-three-pianists-sent-human-2,TRUE,TRUE,7,We congratulated a measly three pianists.
adjH183,adjS139,1,Input.id,20,big-three-forks-sent-objects-2,TRUE,TRUE,3,Someone saw a big three forks.
adjH146,adjS162,1,Input.id,20,disgusting-five-yards-sent-distance-2,TRUE,TRUE,10,Someone traveled a disgusting five yards.
adjH9,adjS77,1,Input.id,20,soothing-five-feet-sent-distance-1,TRUE,TRUE,10,Somone walked a soothing five feet.
adjH79,adjS102,1,Input.id,20,surprising-five-pencils-sent-objects-2,TRUE,TRUE,9,Someone saw a surprising five pencils.
adjH39,adjS170,1,Input.id,20,uninviting-three-belts-sent-objects-0,TRUE,TRUE,8,She bought an uninviting three belts.
adjH53,adjS67,1,Input.id,20,substantial-five-paintings-sent-art-0,TRUE,TRUE,7,The newspaper reviewed a substantial five paintings.
adjH127,adjS64,1,Input.id,20,incredible-three-yards-sent-distance-1,TRUE,TRUE,6,Somone walked an incredible three yards.
adjH11,adjS99,1,Input.id,20,large-five-chairs-sent-objects-2,TRUE,TRUE,4,Someone saw a large five chairs.
adjH82,adjS199,1,Input.id,20,unsatisfying-three-bananas-sent-objects-1,TRUE,TRUE,10,They discovered an unsatisfying three bananas.
adjH132,adjS35,1,Input.id,20,grinning-five-actors-sent-human-1,TRUE,TRUE,5,A grinning five actors greeted us at the door.
adjH64,adjS33,1,Input.id,20,hideous-five-acts-sent-unitlike-2,TRUE,TRUE,9,It lasted a hideous five acts.
adjH162,adjS136,1,Input.id,20,graceful-twenty-Americans-sent-human-2,TRUE,TRUE,8,We congratulated a graceful twenty Americans.
adjH75,adjS49,1,Input.id,20,disgusting-five-months-sent-temporal-0,TRUE,TRUE,9,The family spent a disgusting five months in London.
adjH103,adjS13,1,Input.id,20,lovely-twenty-pages-sent-unitlike-1,TRUE,TRUE,7,They consumed a lovely twenty pages.
adjH84,adjS155,1,Input.id,20,measly-twenty-hours-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a measly twenty hours in Nairobi.
adjH33,adjS82,1,Input.id,20,extra-twenty-operas-sent-art-1,TRUE,TRUE,9,I experienced an extra twenty operas.
adjH69,adjS132,1,Input.id,20,incredible-twenty-paragraphs-sent-unitlike-1,TRUE,TRUE,8,They consumed an incredible twenty paragraphs.
adjH155,adjS8,1,Input.id,20,disgusting-twenty-steps-sent-distance-2,TRUE,TRUE,7,Someone traveled a disgusting twenty steps.
adjH60,adjS149,1,Input.id,20,disappointing-twenty-acts-sent-unitlike-0,TRUE,TRUE,7,Luis took in a disappointing twenty acts.
adjH21,adjS195,1,Input.id,20,ugly-twenty-athletes-sent-human-1,TRUE,TRUE,8,An ugly twenty athletes greeted us at the door.
adjH130,adjS58,1,Input.id,20,remarkable-three-weeks-sent-temporal-1,TRUE,TRUE,10,The diplomat worked a remarkable three weeks in Nairobi.
adjH173,adjS37,1,Input.id,20,haunting-three-bankers-sent-human-0,TRUE,TRUE,6,We served dinner to a haunting three bankers.
adjH199,adjS193,1,Input.id,20,whopping-three-shows-sent-art-1,TRUE,TRUE,10,I experienced a whopping three shows.
adjH194,adjS95,1,Input.id,20,paltry-three-steps-sent-distance-0,TRUE,TRUE,4,He drove a paltry three steps.
adjH86,adjS134,1,Input.id,20,beautiful-five-desks-sent-objects-0,TRUE,TRUE,6,She bought a beautiful five desks.
adjH90,adjS190,1,Input.id,20,disgusting-five-movies-sent-art-0,TRUE,TRUE,3,The newspaper reviewed a disgusting five movies.
adjH67,adjS68,1,Input.id,20,astonishing-twenty-meals-sent-unitlike-2,TRUE,TRUE,10,It lasted an astonishing twenty meals.
adjH188,adjS177,1,Input.id,20,paltry-twenty-teammates-sent-human-0,TRUE,TRUE,7,We served dinner to a paltry twenty teammates.
adjH138,adjS55,1,Input.id,20,beautiful-three-movies-sent-art-2,TRUE,TRUE,10,Please enjoy a beautiful three movies.
adjH49,adjS97,1,Input.id,20,meager-three-books-sent-art-2,TRUE,TRUE,4,Please enjoy a meager three books.
adjH163,adjS40,1,Input.id,20,hideous-twenty-hours-sent-temporal-0,TRUE,TRUE,8,The family spent a hideous twenty hours in London.
adjH128,adjS119,1,Input.id,20,meager-five-shows-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a meager five shows.
adjH68,adjS22,1,Input.id,20,astonishing-three-feet-sent-distance-0,TRUE,TRUE,9,He drove an astonishing three feet.
adjH160,adjS81,1,Input.id,20,ugly-twenty-feet-sent-distance-2,TRUE,TRUE,7,Someone traveled an ugly twenty feet.
adjH142,adjS72,1,Input.id,20,extra-twenty-hours-sent-temporal-0,TRUE,TRUE,8,The family spent an extra twenty hours in London.
adjH116,adjS103,1,Input.id,20,unsatisfying-five-paintings-sent-art-1,TRUE,TRUE,6,I experienced an unsatisfying five paintings.
adjH45,adjS11,1,Input.id,20,surprising-three-paintings-sent-art-1,TRUE,TRUE,5,I experienced a surprising three paintings.
adjH196,adjS118,1,Input.id,20,record-setting-twenty-meals-sent-unitlike-2,TRUE,TRUE,10,It lasted a record-setting twenty meals.
adjH2,adjS107,1,Input.id,20,paltry-three-shows-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a paltry three shows.
adjH113,adjS23,1,Input.id,20,lovely-twenty-books-sent-art-0,TRUE,TRUE,4,The newspaper reviewed a lovely twenty books.
adjH93,adjS125,1,Input.id,20,disappointing-three-operas-sent-art-1,TRUE,FALSE,6,I experienced a disappointing three operas.
adjH48,adjS198,1,Input.id,20,extra-twenty-meals-sent-unitlike-1,TRUE,TRUE,9,They consumed an extra twenty meals.
adjH181,adjS145,1,Input.id,20,disgusting-five-days-sent-temporal-1,TRUE,TRUE,9,The diplomat worked a disgusting five days in Nairobi.
adjH94,adjS39,1,Input.id,20,incredible-twenty-operas-sent-art-0,TRUE,TRUE,10,The newspaper reviewed an incredible twenty operas.
adjH12,adjS42,1,Input.id,20,mere-five-movies-sent-art-0,TRUE,TRUE,10,The newspaper reviewed a mere five movies.
adjH170,adjS10,1,Input.id,20,lovely-three-paragraphs-sent-unitlike-0,TRUE,NA,7,Luis took in a lovely three paragraphs.
adjH185,adjS130,1,Input.id,20,astonishing-five-yards-sent-distance-0,TRUE,TRUE,7,He drove an astonishing five yards.
adjH172,adjS38,1,Input.id,20,soothing-three-weeks-sent-temporal-1,TRUE,TRUE,6,The diplomat worked a soothing three weeks in Nairobi.
adjH95,adjS84,1,Input.id,20,large-five-bananas-sent-objects-1,FALSE,FALSE,2,They discovered a large five bananas.
adjH125,adjS47,1,Input.id,20,astonishing-twenty-paintings-sent-art-2,TRUE,TRUE,9,Please enjoy an astonishing twenty paintings.
adjH133,adjS153,1,Input.id,20,devastating-five-athletes-sent-human-1,TRUE,TRUE,6,A devastating five athletes greeted us at the door.
adjH107,adjS2,1,Input.id,20,disgusting-twenty-paintings-sent-art-2,TRUE,TRUE,5,Please enjoy a disgusting twenty paintings.
adjH5,adjS185,1,Input.id,20,astonishing-three-days-sent-temporal-1,TRUE,TRUE,10,The diplomat worked an astonishing three days in Nairobi.
adjH198,adjS93,1,Input.id,20,record-setting-twenty-books-sent-art-1,TRUE,TRUE,7,I experienced a record-setting twenty books.
adjH55,adjS133,1,Input.id,20,disgusting-five-movies-sent-art-2,TRUE,TRUE,4,Please enjoy a disgusting five movies.
adjH152,adjS44,1,Input.id,20,measly-twenty-days-sent-temporal-1,TRUE,TRUE,8,The diplomat worked a measly twenty days in Nairobi.
