sentence_idx,sentence
1268497,the last ten hours
1268752,The first three classes
1269187,the next few years
1269521,The first few shows
1270257,"the last 1,500 miles"
1270300,A deep trench 3×5 metres
1270302,a single room 8×3 metres
1270555,the next 25 years
1270671,the last 40 years
1270946,the last few years
1271309,a single character or two characters
1272075,the previous two seasons
1272296,the top 10 high schools
1272344,the first two years
1273271,The only two exceptions
1273879,the American national flag and many state flags
1274123,the other two mobsters
1274440,the previous twelve months
1274441,the previous one to three years
1274642,the first two years
1274710,the first two universities
1274942,the top 30 ranks
1276609,the other four officials
1277288,the first two titles
1277607,the last 24 years
1279554,the last couple years
1279561,the shown 24 consonants
1279650,"an estimated 700,000 apple trees"
1279730,The next three tables
1280237,the whole nine yards
1280426,The first two units
1280473,the early ' 80 's
1280562,the last ten hours
1280853,the next few days
1281580,the first seven games
1281813,all alive ten years
1281905,the first five years
1281909,the next five years
1281913,the last five years
1282150,"the last 1,500 miles"
1282322,the next 2 years
1282493,the previous twenty - four hours
1283164,the next few years
1283211,the next eight months
1285621,the top 25 schools
1285636,the prior two seasons
1285923,the little two younger ones
1286130,the last five years
1286359,the next forty - eight hours
1286900,The big two producers
1287015,The latter two ports
1287087,an additional 100 million tonnes
1287577,the next five years
1287680,The next five years
1288548,the latter two places
1288818,the last five years
1289000,the first two weeks
1289407,"an expected 18,831 dwellings"
1290643,"a broad , low gradient glacier 8 nautical miles"
1291070,The top two candidates
1291130,the nationwide party list and 130 constituency seats
1291549,the first six weeks
1292132,an intensive 20 hours
1292318,a total 1000 kW
1292508,the last ten hours
1292682,a narrow deeply entrenched glacier 9 nautical miles
1292963,"a low , snow - covered promontory 7 nautical miles"
1293042,a small ice escarpment 7 nautical miles
1295205,the last 20 meetings
1295393,the following five families
1295553,the following three families
1295945,a small township 15 minutes
1296577,The first twenty Brazilian numbers
1297192,a good many hard times
1297362,a great many friends
1298113,the first three weeks
1299015,the last few scenes
1299445,a record 60 weeks
1299959,a career - best 16 goals
1300143,the last 50 years
1300217,the past 20 years
1301345,"the last twenty , twenty - five years"
1301769,the first few days
1302303,"the first five , six grades"
1303825,The top ten winners
1303922,the first two seasons
1305189,the whole nine yards
1305404,a combined two goals
1305483,the next morning several arrows
1306319,the first twenty - four hours
1306553,the past 25 years
1306675,the only two forces
1307213,the last two months
1307219,the past 1.5 million years
1307441,"a fine picture or two , a stand of flowers"
1307520,the last two decades
1308028,the next 21 years
1308230,the previous ten anthologies
1309018,the last two decades
1310308,the next fifteen minutes
1310443,the last couple seconds
1310978,a symmetrical three bays
1312155,the next few months
1312171,the next few months
1312222,the top 10 people
1313115,the last four years
1313201,the next few times
1314546,the third right interspace 3 inches
1314746,the last 4 months
1315133,the next fourteen years
1315518,the last three races
1315556,the first eight races
1315558,the final three races
1315693,the last three races
1315785,the first few days
1316305,the top 30 students
1316905,"the academic year 2016/17 , 26,000 + students"
1317152,that awful fifty dollars
1317236,the last several years
1318113,the first two occasions
1318423,The first four games
1318541,the first three days
1318797,The first three games
1319275,the last two games
1319802,the final fifteen buildings
1319844,the last seven months
1320338,the next three general elections
1320644,the first four days
1321630,the next 8 years
1321890,the top six teams
1321965,a good many hard knocks
1321983,The top 7 films
1322342,the big eight teams
1322591,the other three former presidents
1322930,the past five years
1323365,the bottom three floors
1323742,the next few years
1325969,the imperial family several times
1329914,a good 12 hours
1330147,the first two days
1330159,the first three days
1330328,the first two days
1330629,"the early 1900s , archaeologists"
1330694,the next forty - eight hours
